"","chr","new_wind","bkpt_in_window_blood","bkpt_in_window_bone","bkpt_in_window_brain","bkpt_in_window_breast","bkpt_in_window_liver","bkpt_in_window_ovary","bkpt_in_window_pancreatic","bkpt_in_window_prostate","bkpt_in_window_skin","bkpt_in_window_uterus","from","to","density_blood","density_bone","density_brain","density_breast","density_liver","density_ovary","density_pancreatic","density_prostate","density_skin","density_uterus","prod_density_blood","prod_density_brain","prod_density_bone","prod_density_uterus","prod_density_liver","prod_density_prostate","prod_density_skin","prod_density_ovary","prod_density_pancreatic","prod_density_breast","overall_density","blood_bkpt_hotspot_0.5","bone_bkpt_hotspot_0.5","brain_bkpt_hotspot_0.5","breast_bkpt_hotspot_0.5","liver_bkpt_hotspot_0.5","ovary_bkpt_hotspot_0.5","pancreatic_bkpt_hotspot_0.5","prostate_bkpt_hotspot_0.5","skin_bkpt_hotspot_0.5","uterus_bkpt_hotspot_0.5","overall_density_bkpt_hotspot_0.5","blood_bkpt_hotspot_1","bone_bkpt_hotspot_1","brain_bkpt_hotspot_1","breast_bkpt_hotspot_1","liver_bkpt_hotspot_1","ovary_bkpt_hotspot_1","pancreatic_bkpt_hotspot_1","prostate_bkpt_hotspot_1","skin_bkpt_hotspot_1","uterus_bkpt_hotspot_1","overall_density_bkpt_hotspot_1"
"393","11",7,0,0,0,30,10,19,25,75,18,4,6e+06,7e+06,0,0,0,0.000156335495974361,0.000448209403433284,0.000265389074350844,0.000291623409194303,0.00156442293652615,0.000328773128276316,0.000589796520200531,0,0,0,7.75903582268151e-05,5.43747678381677e-05,0.000269878731836344,1.18329763822689e-05,9.83989897143218e-06,1.52914539726457e-05,4.06724521794918e-05,0.000479480639407165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","11",8,2,1,0,24,0,19,24,3,7,2,7e+06,8e+06,0.000859845227858985,0.000392772977219167,0,0.000125068396779489,0,0.000265389074350844,0.000279958472826531,6.25769174610459e-05,0.0001278562165519,0.000294898260100265,0.000122453912375822,0,2.68104421310012e-06,3.87951791134076e-05,0,1.07951492734537e-05,4.60171303754901e-06,9.83989897143218e-06,1.46797958137399e-05,3.25379617435934e-05,0.000236384654542098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","11",9,0,0,0,45,3,12,28,7,9,0,8e+06,9e+06,0,0,0,0.000234503243961541,0.000134462821029985,0.000167614152221586,0.000326618218297619,0.000146012807409107,0.000164386564138158,0,0,0,0,0,1.63124303514503e-05,2.51886816380587e-05,5.91648819113444e-06,6.21467303458874e-06,1.71264284493632e-05,6.10086782692376e-05,0.000131767379933833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","11",10,0,0,0,65,10,17,29,6,9,0,9e+06,1e+07,0,0,0,0.000338726907944449,0.000448209403433284,0.000237453382313913,0.000338283154665391,0.000125153834922092,0.000164386564138158,0,0,0,0,0,5.43747678381677e-05,2.15902985469075e-05,5.91648819113444e-06,8.80412013233406e-06,1.7738086608269e-05,8.81236463888988e-05,0.000196547407705712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","11",11,0,2,0,44,4,14,24,8,7,4,1e+07,1.1e+07,0,0.000785545954438335,0,0.000229292060762396,0.000179283761373314,0.000195549844258517,0.000279958472826531,0.000166871779896122,0.0001278562165519,0.000589796520200531,0,0,5.36208842620024e-06,7.75903582268151e-05,2.17499071352671e-05,2.878706472921e-05,4.60171303754901e-06,7.25045187368687e-06,1.46797958137399e-05,5.96529298632546e-05,0.000219674309105723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","11",12,0,0,0,58,0,24,24,8,6,0,1.1e+07,1.2e+07,0,0,0,0.000302248625550431,0,0.000335228304443172,0.000279958472826531,0.000166871779896122,0.000109591042758772,0,0,0,0,0,0,2.878706472921e-05,3.9443254607563e-06,1.24293460691775e-05,1.46797958137399e-05,7.86334075470174e-05,0.000138473939619901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","11",13,0,4,0,54,5,25,16,6,10,4,1.2e+07,1.3e+07,0,0.00157109190887667,0,0.00028140389275385,0.000224104701716642,0.000349196150461637,0.000186638981884354,0.000125153834922092,0.000182651737931286,0.000589796520200531,0,0,1.07241768524005e-05,7.75903582268151e-05,2.71873839190839e-05,2.15902985469075e-05,6.57387576792716e-06,1.29472354887266e-05,9.78653054249326e-06,7.32104139230852e-05,0.000239610273267439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","11",14,1,0,0,63,0,22,32,6,10,0,1.3e+07,1.4e+07,0.000429922613929493,0,0,0.000328304541546158,0,0.000307292612406241,0.000373277963768708,0.000125153834922092,0.000182651737931286,0,6.1226956187911e-05,0,0,0,0,2.15902985469075e-05,6.57387576792716e-06,1.13935672300794e-05,1.95730610849865e-05,8.54121495769327e-05,0.000205769908394744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","11",15,0,0,0,50,8,24,22,20,14,0,1.4e+07,1.5e+07,0,0,0,0.000260559159957268,0.000358567522746627,0.000335228304443172,0.000256628600090987,0.000417179449740306,0.000255712433103801,0,0,0,0,0,4.34998142705342e-05,7.1967661823025e-05,9.20342607509802e-06,1.24293460691775e-05,1.34564794959282e-05,6.77874202991529e-05,0.000218344148032916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","11",16,0,1,0,44,4,15,19,5,26,2,1.5e+07,1.6e+07,0,0.000392772977219167,0,0.000229292060762396,0.000179283761373314,0.000209517690276982,0.00022163379098767,0.000104294862435076,0.000474894518621345,0.000294898260100265,0,0,2.68104421310012e-06,3.87951791134076e-05,2.17499071352671e-05,1.79919154557562e-05,1.70920769966106e-05,7.76834129323593e-06,1.16215050192108e-05,5.96529298632546e-05,0.000177352899089843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","11",17,0,3,0,74,6,17,25,34,11,7,1.6e+07,1.7e+07,0,0.0011783189316575,0,0.000385627556736757,0.00026892564205997,0.000237453382313913,0.000291623409194303,0.00070920506455852,0.000200916911724415,0.00103214391035093,0,0,8.04313263930035e-06,0.000135783126896926,3.26248607029006e-05,0.000122345025099142,7.23126334471987e-06,8.80412013233406e-06,1.52914539726457e-05,0.000100325382042746,0.000430448364830716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","11",18,1,0,0,73,1,21,21,7,16,1,1.7e+07,1.8e+07,0.000429922613929493,0,0,0.000380416373537612,4.48209403433284e-05,0.000293324766387775,0.000244963663723214,0.000146012807409107,0.000292242780690058,0.000147449130050133,6.1226956187911e-05,0,0,1.93975895567038e-05,5.43747678381677e-06,2.51886816380587e-05,1.05182012286835e-05,1.08756778105303e-05,1.28448213370224e-05,9.89696336367633e-05,0.00024445903817949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","11",19,1,0,0,73,3,28,19,1,4,4,1.8e+07,1.9e+07,0.000429922613929493,0,0,0.000380416373537612,0.000134462821029985,0.000391099688517034,0.00022163379098767,2.08589724870153e-05,7.30606951725146e-05,0.000589796520200531,6.1226956187911e-05,0,0,7.75903582268151e-05,1.63124303514503e-05,3.59838309115125e-06,2.62955030717086e-06,1.45009037473737e-05,1.16215050192108e-05,9.89696336367633e-05,0.000286449720567846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","11",20,1,0,0,58,8,25,26,1,28,0,1.9e+07,2e+07,0.000429922613929493,0,0,0.000302248625550431,0.000358567522746627,0.000349196150461637,0.000303288345562075,2.08589724870153e-05,0.000511424866207602,0,6.1226956187911e-05,0,0,0,4.34998142705342e-05,3.59838309115125e-06,1.8406852150196e-05,1.29472354887266e-05,1.59031121315516e-05,7.86334075470174e-05,0.000234215760867088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","11",21,0,0,0,74,6,11,18,25,9,0,2e+07,2.1e+07,0,0,0,0.000385627556736757,0.00026892564205997,0.00015364630620312,0.000209968854619898,0.000521474312175382,0.000164386564138158,0,0,0,0,0,3.26248607029006e-05,8.99595772787812e-05,5.91648819113444e-06,5.69678361503968e-06,1.10098468603049e-05,0.000100325382042746,0.000245532938690907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","11",22,0,0,0,102,4,19,42,8,10,0,2.1e+07,2.2e+07,0,0,0,0.000531540686312827,0.000179283761373314,0.000265389074350844,0.000489927327446429,0.000166871779896122,0.000182651737931286,0,0,0,0,0,2.17499071352671e-05,2.878706472921e-05,6.57387576792716e-06,9.83989897143218e-06,2.56896426740448e-05,0.000138286337410272,0.000230926726688153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","11",23,0,0,0,91,8,32,25,12,8,0,2.2e+07,2.3e+07,0,0,0,0.000474217671122228,0.000358567522746627,0.000446971072590896,0.000291623409194303,0.000250307669844183,0.000146121390345029,0,0,0,0,0,4.34998142705342e-05,4.3180597093815e-05,5.25910061434173e-06,1.657246142557e-05,1.52914539726457e-05,0.000123373104944458,0.000247176532321365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","11",24,0,0,1,83,10,31,17,19,22,4,2.3e+07,2.4e+07,0,0,0.000640614990390775,0.000432528205529065,0.000448209403433284,0.00043300322657243,0.000198303918252126,0.000396320477253291,0.00040183382344883,0.000589796520200531,0,2.5441737130009e-05,0,7.75903582268151e-05,5.43747678381677e-05,6.83692787318737e-05,1.44625266894397e-05,1.60545720060209e-05,1.03981887013991e-05,0.000112527117696594,0.000379218547020319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","11",25,0,0,1,61,4,20,24,8,18,0,2.4e+07,2.5e+07,0,0,0.000640614990390775,0.000317882175147867,0.000179283761373314,0.00027935692036931,0.000279958472826531,0.000166871779896122,0.000328773128276316,0,0,2.5441737130009e-05,0,0,2.17499071352671e-05,2.878706472921e-05,1.18329763822689e-05,1.03577883909812e-05,1.46797958137399e-05,8.27006527649666e-05,0.000195549922346443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","11",26,2,0,0,58,2,31,38,14,12,4,2.5e+07,2.6e+07,0.000859845227858985,0,0,0.000302248625550431,8.96418806866568e-05,0.00043300322657243,0.00044326758197534,0.000292025614818214,0.000219182085517544,0.000589796520200531,0.000122453912375822,0,0,7.75903582268151e-05,1.08749535676335e-05,5.03773632761175e-05,7.88865092151259e-06,1.60545720060209e-05,2.32430100384215e-05,7.86334075470174e-05,0.000387116227959361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","11",27,0,0,0,66,1,34,24,24,13,0,2.6e+07,2.7e+07,0,0,0,0.000343938091143594,4.48209403433284e-05,0.000474906764627827,0.000279958472826531,0.000500615339688367,0.000237447259310672,0,0,0,0,0,5.43747678381677e-06,8.636119418763e-05,8.54603849830531e-06,1.76082402646681e-05,1.46797958137399e-05,8.94793947948818e-05,0.000222112140343042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","11",28,0,0,0,63,12,34,56,5,17,4,2.7e+07,2.8e+07,0,0,0,0.000328304541546158,0.000537851284119941,0.000474906764627827,0.000653236436595238,0.000104294862435076,0.000310507954483187,0.000589796520200531,0,0,0,7.75903582268151e-05,6.52497214058013e-05,1.79919154557562e-05,1.11755888054762e-05,1.76082402646681e-05,3.42528568987264e-05,8.54121495769327e-05,0.000309280830634176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","11",29,2,0,0,104,2,22,21,7,8,4,2.8e+07,2.9e+07,0.000859845227858985,0,0,0.000541963052711118,8.96418806866568e-05,0.000307292612406241,0.000244963663723214,0.000146012807409107,0.000146121390345029,0.000589796520200531,0.000122453912375822,0,0,7.75903582268151e-05,1.08749535676335e-05,2.51886816380587e-05,5.25910061434173e-06,1.13935672300794e-05,1.28448213370224e-05,0.000140997834222238,0.000406603229212011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","11",30,0,3,0,43,5,37,39,7,12,4,2.9e+07,3e+07,0,0.0011783189316575,0,0.000224080877563251,0.000224104701716642,0.000516810302683223,0.000454932518343112,0.000146012807409107,0.000219182085517544,0.000589796520200531,0,0,8.04313263930035e-06,7.75903582268151e-05,2.71873839190839e-05,2.51886816380587e-05,7.88865092151259e-06,1.91619085233153e-05,2.38546681973273e-05,5.82971814572715e-05,0.000247211965522685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","11",31,0,1,0,86,3,27,15,29,7,0,3e+07,3.1e+07,0,0.000392772977219167,0,0.000448161755126501,0.000134462821029985,0.000377131842498568,0.000174974045516582,0.000604910202123443,0.0001278562165519,0,0,0,2.68104421310012e-06,0,1.63124303514503e-05,0.000104353109643386,4.60171303754901e-06,1.39830143278247e-05,9.17487238358743e-06,0.000116594362914543,0.000267700546871441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","11",32,0,0,0,123,7,34,45,13,10,0,3.1e+07,3.2e+07,0,0,0,0.00064097553349488,0.000313746582403299,0.000474906764627827,0.000524922136549745,0.000271166642331199,0.000182651737931286,0,0,0,0,0,3.80623374867174e-05,4.67789801849662e-05,6.57387576792716e-06,1.76082402646681e-05,2.75246171507623e-05,0.000166757053935916,0.000303305104790957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","11",33,0,0,0,133,5,22,31,13,16,0,3.2e+07,3.3e+07,0,0,0,0.000693087365486334,0.000224104701716642,0.000307292612406241,0.000361613027400936,0.000271166642331199,0.000292242780690058,0,0,0,0,0,2.71873839190839e-05,4.67789801849662e-05,1.05182012286835e-05,1.13935672300794e-05,1.89614029260807e-05,0.000180314537995747,0.00029515407348464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","11",34,0,1,0,116,4,21,51,17,15,0,3.3e+07,3.4e+07,0,0.000392772977219167,0,0.000604497251100862,0.000179283761373314,0.000293324766387775,0.000594911754756378,0.00035460253227926,0.00027397760689693,0,0,0,2.68104421310012e-06,0,2.17499071352671e-05,6.11725125495712e-05,9.86081365189074e-06,1.08756778105303e-05,3.11945661041973e-05,0.000157266815094035,0.000294801336558592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","11",35,0,0,0,176,12,54,47,32,16,1,3.4e+07,3.5e+07,0,0,0,0.000917168243049584,0.000537851284119941,0.000754263684997137,0.000548252009285289,0.000667487119584489,0.000292242780690058,0.000147449130050133,0,0,0,1.93975895567038e-05,6.52497214058013e-05,0.00011514825891684,1.05182012286835e-05,2.79660286556494e-05,2.8747933468574e-05,0.000238611719453018,0.00050563945268527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","11",36,3,1,0,104,2,20,19,19,29,0,3.5e+07,3.6e+07,0.00128976784178848,0.000392772977219167,0,0.000541963052711118,8.96418806866568e-05,0.00027935692036931,0.00022163379098767,0.000396320477253291,0.000529690040000731,0,0.000183680868563733,0,2.68104421310012e-06,0,1.08749535676335e-05,6.83692787318737e-05,1.90642397269888e-05,1.03577883909812e-05,1.16215050192108e-05,0.000140997834222238,0.000447647512435759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","11",37,0,0,0,102,5,28,38,12,20,0,3.6e+07,3.7e+07,0,0,0,0.000531540686312827,0.000224104701716642,0.000391099688517034,0.00044326758197534,0.000250307669844183,0.000365303475862573,0,0,0,0,0,2.71873839190839e-05,4.3180597093815e-05,1.31477515358543e-05,1.45009037473737e-05,2.32430100384215e-05,0.000138286337410272,0.00025954598374482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","11",38,2,0,0,94,3,25,22,6,20,0,3.7e+07,3.8e+07,0.000859845227858985,0,0,0.000489851220719664,0.000134462821029985,0.000349196150461637,0.000256628600090987,0.000125153834922092,0.000365303475862573,0,0.000122453912375822,0,0,0,1.63124303514503e-05,2.15902985469075e-05,1.31477515358543e-05,1.29472354887266e-05,1.34564794959282e-05,0.000127440350162407,0.000327348457957096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","11",39,1,0,4,54,7,22,30,11,31,0,3.8e+07,3.9e+07,0.000429922613929493,0,0.0025624599615631,0.00028140389275385,0.000313746582403299,0.000307292612406241,0.000349948091033163,0.000229448697357168,0.000566220387586988,0,6.1226956187911e-05,0.000101766948520036,0,0,3.80623374867174e-05,3.95822140026637e-05,2.03790148805742e-05,1.13935672300794e-05,1.83497447671749e-05,7.32104139230852e-05,0.000363971196998242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","11",40,0,0,0,48,2,12,19,11,27,1,3.9e+07,4e+07,0,0,0,0.000250136793558978,8.96418806866568e-05,0.000167614152221586,0.00022163379098767,0.000229448697357168,0.000493159692414473,0.000147449130050133,0,0,0,1.93975895567038e-05,1.08749535676335e-05,3.95822140026637e-05,1.77494645734033e-05,6.21467303458874e-06,1.16215050192108e-05,6.50759234871868e-05,0.000170516323241391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","11",41,2,0,0,58,4,19,18,20,16,0,4e+07,4.1e+07,0.000859845227858985,0,0,0.000302248625550431,0.000179283761373314,0.000265389074350844,0.000209968854619898,0.000417179449740306,0.000292242780690058,0,0.000122453912375822,0,0,0,2.17499071352671e-05,7.1967661823025e-05,1.05182012286835e-05,9.83989897143218e-06,1.10098468603049e-05,7.86334075470174e-05,0.000326172835941552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","11",42,0,0,2,65,4,24,35,9,3,0,4.1e+07,4.2e+07,0,0,0.00128122998078155,0.000338726907944449,0.000179283761373314,0.000335228304443172,0.000408272772872024,0.000187730752383138,5.47955213793859e-05,0,0,5.08834742600181e-05,0,0,2.17499071352671e-05,3.23854478203612e-05,1.97216273037815e-06,1.24293460691775e-05,2.1408035561704e-05,8.81236463888988e-05,0.000228952019965805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","11",43,1,0,0,59,0,42,18,8,12,0,4.2e+07,4.3e+07,0.000429922613929493,0,0,0.000307459808749577,0,0.000586649532775551,0.000209968854619898,0.000166871779896122,0.000219182085517544,0,6.1226956187911e-05,0,0,0,0,2.878706472921e-05,7.88865092151259e-06,2.17513556210606e-05,1.10098468603049e-05,7.99891559530004e-05,0.000210653030273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","11",44,2,0,1,84,0,21,26,12,18,6,4.3e+07,4.4e+07,0.000859845227858985,0,0.000640614990390775,0.000437739388728211,0,0.000293324766387775,0.000303288345562075,0.000250307669844183,0.000328773128276316,0.000884694780300796,0.000122453912375822,2.5441737130009e-05,0,0.000116385537340223,0,4.3180597093815e-05,1.18329763822689e-05,1.08756778105303e-05,1.59031121315516e-05,0.000113882866102577,0.000459956416366796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","11",45,0,2,0,76,0,19,30,4,9,1,4.4e+07,4.5e+07,0,0.000785545954438335,0,0.000396049923135048,0,0.000265389074350844,0.000349948091033163,8.34358899480612e-05,0.000164386564138158,0.000147449130050133,0,0,5.36208842620024e-06,1.93975895567038e-05,0,1.4393532364605e-05,5.91648819113444e-06,9.83989897143218e-06,1.83497447671749e-05,0.000103036878854712,0.000176296221131963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","11",46,1,2,0,56,4,30,30,6,9,0,4.5e+07,4.6e+07,0.000429922613929493,0.000785545954438335,0,0.00029182625915214,0.000179283761373314,0.000419035380553965,0.000349948091033163,0.000125153834922092,0.000164386564138158,0,6.1226956187911e-05,0,5.36208842620024e-06,0,2.17499071352671e-05,2.15902985469075e-05,5.91648819113444e-06,1.55366825864719e-05,1.83497447671749e-05,7.59219107350513e-05,0.000225654076576118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","11",47,0,2,0,65,2,32,28,24,27,4,4.6e+07,4.7e+07,0,0.000785545954438335,0,0.000338726907944449,8.96418806866568e-05,0.000446971072590896,0.000326618218297619,0.000500615339688367,0.000493159692414473,0.000589796520200531,0,0,5.36208842620024e-06,7.75903582268151e-05,1.08749535676335e-05,8.636119418763e-05,1.77494645734033e-05,1.657246142557e-05,1.71264284493632e-05,8.81236463888988e-05,0.000319760595245514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","11",48,0,2,0,89,9,47,32,41,19,3,4.7e+07,4.8e+07,0,0.000785545954438335,0,0.000463795304723938,0.000403388463089956,0.000656488762867878,0.000373277963768708,0.000855217871967627,0.000347038302069444,0.000442347390150398,0,0,5.36208842620024e-06,5.81927686701113e-05,4.89372910543509e-05,0.000147533706737201,1.24903639590616e-05,2.43408027188059e-05,1.95730610849865e-05,0.000120661608132492,0.00043709169078321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","11",49,4,6,0,77,5,41,41,37,30,2,4.8e+07,4.9e+07,0.00171969045571797,0.002356637863315,0,0.000401261106334193,0.000224104701716642,0.000572681686757085,0.000478262391078657,0.000771781982019566,0.000547955213793859,0.000294898260100265,0.000244907824751644,0,1.60862652786007e-05,3.87951791134076e-05,2.71873839190839e-05,0.000133140174372596,1.97216273037815e-05,2.12334662015115e-05,2.5077984515139e-05,0.000104392627260695,0.00063054253271646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","11",50,4,0,0,75,1,23,25,35,30,17,4.9e+07,5e+07,0.00171969045571797,0,0,0.000390838739935902,4.48209403433284e-05,0.000321260458424706,0.000291623409194303,0.000730064037045535,0.000547955213793859,0.00250663521085226,0.000244907824751644,0,0,0.000329759022463964,5.43747678381677e-06,0.000125943408190294,1.97216273037815e-05,1.19114566496284e-05,1.52914539726457e-05,0.000101681130448729,0.000854653400564504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"437","11",51,3,3,0,33,3,35,22,10,36,2,5e+07,5.1e+07,0.00128976784178848,0.0011783189316575,0,0.000171969045571797,0.000134462821029985,0.000488874610646292,0.000256628600090987,0.000208589724870153,0.000657546256552631,0.000294898260100265,0.000183680868563733,0,8.04313263930035e-06,3.87951791134076e-05,1.63124303514503e-05,3.59838309115125e-05,2.36659527645378e-05,1.81261296842172e-05,1.34564794959282e-05,4.47396973974409e-05,0.000382803700921528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","11",52,0,0,0,14,0,1,11,13,20,0,5.1e+07,5.2e+07,0,0,0,7.29565647880351e-05,0,1.39678460184655e-05,0.000128314300045493,0.000271166642331199,0.000365303475862573,0,0,0,0,0,0,4.67789801849662e-05,1.31477515358543e-05,5.17889419549062e-07,6.72823974796412e-06,1.89804776837628e-05,8.61533385720965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","11",53,0,0,0,0,0,0,0,0,0,0,5.2e+07,5.3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","11",54,0,0,0,0,0,0,0,0,0,0,5.3e+07,5.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","11",55,0,0,2,6,0,1,14,0,12,1,5.4e+07,5.5e+07,0,0,0.00128122998078155,3.12670991948722e-05,0,1.39678460184655e-05,0.00016330910914881,0,0.000219182085517544,0.000147449130050133,0,5.08834742600181e-05,0,1.93975895567038e-05,0,0,7.88865092151259e-06,5.17889419549062e-07,8.5632142246816e-06,8.13449043589835e-06,9.53853088183635e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","11",56,0,0,4,125,1,46,28,18,82,7,5.5e+07,5.6e+07,0,0,0.0025624599615631,0.000651397899893171,4.48209403433284e-05,0.000642520916849413,0.000326618218297619,0.000375461504766275,0.00149774425103655,0.00103214391035093,0,0.000101766948520036,0,0.000135783126896926,5.43747678381677e-06,6.47708956407225e-05,5.39057812970027e-05,2.38229132992569e-05,1.71264284493632e-05,0.000169468550747882,0.000572082121635007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","11",57,1,0,0,96,8,18,28,14,54,4,5.6e+07,5.7e+07,0.000429922613929493,0,0,0.000500273587117955,0.000358567522746627,0.000251421228332379,0.000326618218297619,0.000292025614818214,0.000986319384828947,0.000589796520200531,6.1226956187911e-05,0,0,7.75903582268151e-05,4.34998142705342e-05,5.03773632761175e-05,3.54989291468067e-05,9.32200955188312e-06,1.71264284493632e-05,0.000130151846974374,0.000424793706083804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","11",58,0,0,0,110,11,23,15,21,68,0,5.7e+07,5.8e+07,0,0,0,0.00057323015190599,0.000493030343776612,0.000321260458424706,0.000174974045516582,0.000438038422227321,0.00124203181793275,0,0,0,0,0,5.98122446219845e-05,7.55660449141762e-05,4.47023552219047e-05,1.19114566496284e-05,9.17487238358743e-06,0.000149132324658136,0.000350299298449418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","11",59,2,0,0,133,18,27,15,13,54,0,5.8e+07,5.9e+07,0.000859845227858985,0,0,0.000693087365486334,0.000806776926179911,0.000377131842498568,0.000174974045516582,0.000271166642331199,0.000986319384828947,0,0.000122453912375822,0,0,0,9.78745821087019e-05,4.67789801849662e-05,3.54989291468067e-05,1.39830143278247e-05,9.17487238358743e-06,0.000180314537995747,0.000506078828523456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","11",60,2,0,0,83,3,40,26,27,57,0,5.9e+07,6e+07,0.000859845227858985,0,0,0.000432528205529065,0.000134462821029985,0.00055871384073862,0.000303288345562075,0.000563192257149413,0.00104111490620833,0,0.000122453912375822,0,0,0,1.63124303514503e-05,9.71563434610837e-05,3.74710918771848e-05,2.07155767819625e-05,1.59031121315516e-05,0.000112527117696594,0.000422539584675649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
