"chr","new_wind","count_sl_15_30","count_sl_16_50","count_sl_6_15","length_sl_15_30","length_sl_16_50","length_sl_6_15","from","to","coverage_sl_15_30","coverage_sl_16_50","coverage_sl_6_15"
"15",72,8119,268,17627,457112,10875,501992,71000000,72000000,0.457112,0.010875,0.501992
"15",73,8386,274,17766,474743,11808,512609,72000000,73000000,0.474743,0.011808,0.512609
"15",74,8223,274,17679,465831,11217,504431,73000000,74000000,0.465831,0.011217,0.504431
"15",75,8233,228,17715,450901,9032,492400,74000000,75000000,0.450901,0.009032,0.4924
"15",76,8354,225,17904,465959,11947,500503,75000000,76000000,0.465959,0.011947,0.500503
"15",77,8273,300,17673,471282,12081,513312,76000000,77000000,0.471282,0.012081,0.513312
"15",78,8389,288,17621,476703,12872,508478,77000000,78000000,0.476703,0.012872,0.508478
"15",79,8442,240,17808,470587,9594,503823,78000000,79000000,0.470587,0.009594,0.503823
"15",80,8248,206,17539,451733,9120,495362,79000000,80000000,0.451733,0.00912,0.495362
"15",81,8327,240,17751,461007,11288,501941,80000000,81000000,0.461007,0.011288,0.501941
"15",82,8249,265,17545,459683,10996,499048,81000000,82000000,0.459683,0.010996,0.499048
"15",83,7912,277,16660,447631,12454,480249,82000000,83000000,0.447631,0.012454,0.480249
"15",84,8133,237,17625,456010,12842,499169,83000000,84000000,0.45601,0.012842,0.499169
"15",85,8101,244,17283,453544,10046,496281,84000000,85000000,0.453544,0.010046,0.496281
"15",86,7997,242,16948,438407,9835,476742,85000000,86000000,0.438407,0.009835,0.476742
"15",87,8433,228,17869,463856,9384,502589,86000000,87000000,0.463856,0.009384,0.502589
"15",88,8334,273,17513,470720,12920,507824,87000000,88000000,0.47072,0.01292,0.507824
"15",89,8337,245,17598,454830,10152,494426,88000000,89000000,0.45483,0.010152,0.494426
"15",90,8400,223,17841,460386,9176,497645,89000000,90000000,0.460386,0.009176,0.497645
"15",91,8295,218,17777,461022,10933,500156,90000000,91000000,0.461022,0.010933,0.500156
"15",92,8322,242,17730,457435,10101,498446,91000000,92000000,0.457435,0.010101,0.498446
"15",93,8372,222,17812,451050,9846,496274,92000000,93000000,0.45105,0.009846,0.496274
"15",94,8309,239,17714,450198,11307,494920,93000000,94000000,0.450198,0.011307,0.49492
"15",95,8321,299,17583,474450,15969,511377,94000000,95000000,0.47445,0.015969,0.511377
"15",96,8421,300,17620,485989,13059,520784,95000000,96000000,0.485989,0.013059,0.520784
"15",97,8569,310,17759,491139,13333,521297,96000000,97000000,0.491139,0.013333,0.521297
"15",98,8405,313,17732,484238,15285,517847,97000000,98000000,0.484238,0.015285,0.517847
"15",99,8484,269,17754,476932,12710,512279,98000000,99000000,0.476932,0.01271,0.512279
"15",100,8348,226,17742,466052,9489,506586,99000000,100000000,0.466052,0.009489,0.506586
"15",101,8248,249,17643,458230,11100,502776,100000000,101000000,0.45823,0.0111,0.502776
"15",102,8259,231,17751,458053,9731,502800,101000000,102000000,0.458053,0.009731,0.5028
"15",103,4223,121,9262,239246,5129,267041,102000000,102531392,0.239246,0.005129,0.267041
"16",1,7969,180,16896,471074,7368,489540,0,1000000,0.471074,0.007368,0.48954
"16",2,8317,189,17529,500357,7495,518220,1000000,2000000,0.500357,0.007495,0.51822
"16",3,8510,206,17844,486593,9370,516142,2000000,3000000,0.486593,0.00937,0.516142
"16",4,8417,219,17781,461273,9509,499207,3000000,4000000,0.461273,0.009509,0.499207
"16",5,8392,206,18012,465916,8783,506356,4000000,5000000,0.465916,0.008783,0.506356
"16",6,8215,212,17622,432974,9335,485592,5000000,6000000,0.432974,0.009335,0.485592
"16",7,8210,272,17595,455480,14071,496985,6000000,7000000,0.45548,0.014071,0.496985
"16",8,8442,275,17629,465703,14667,498546,7000000,8000000,0.465703,0.014667,0.498546
"16",9,7912,194,16804,426459,8896,465957,8000000,9000000,0.426459,0.008896,0.465957
"16",10,8413,234,17786,451472,10721,491119,9000000,10000000,0.451472,0.010721,0.491119
"16",11,8136,289,17613,450183,14330,494352,10000000,11000000,0.450183,0.01433,0.494352
"16",12,8327,227,18045,452695,9347,496343,11000000,12000000,0.452695,0.009347,0.496343
"16",13,8250,207,17799,436180,8623,486130,12000000,13000000,0.43618,0.008623,0.48613
"16",14,8289,251,17748,447483,10779,492631,13000000,14000000,0.447483,0.010779,0.492631
"16",15,8362,290,17971,466405,13091,503735,14000000,15000000,0.466405,0.013091,0.503735
"16",16,8423,240,17947,456505,11005,496183,15000000,16000000,0.456505,0.011005,0.496183
"16",17,8295,242,17823,450314,11530,491835,16000000,17000000,0.450314,0.01153,0.491835
"16",18,8372,218,17759,449686,10881,493364,17000000,18000000,0.449686,0.010881,0.493364
"16",19,8318,279,17759,458647,13289,500526,18000000,19000000,0.458647,0.013289,0.500526
"16",20,8423,230,18108,458988,10112,500071,19000000,20000000,0.458988,0.010112,0.500071
"16",21,8301,249,17576,452074,12953,494607,20000000,21000000,0.452074,0.012953,0.494607
"16",22,8455,261,18033,468376,11246,501426,21000000,22000000,0.468376,0.011246,0.501426
"16",23,8483,263,17867,468326,10572,504024,22000000,23000000,0.468326,0.010572,0.504024
"16",24,8222,254,17748,450702,11898,493020,23000000,24000000,0.450702,0.011898,0.49302
"16",25,8392,253,17733,456063,11000,494080,24000000,25000000,0.456063,0.011,0.49408
"16",26,8322,240,17689,451837,10083,489888,25000000,26000000,0.451837,0.010083,0.489888
"16",27,8181,263,17437,446941,13257,492066,26000000,27000000,0.446941,0.013257,0.492066
"16",28,8298,224,17660,440491,10043,486455,27000000,28000000,0.440491,0.010043,0.486455
"16",29,8205,240,17654,449640,10894,489471,28000000,29000000,0.44964,0.010894,0.489471
"16",30,8367,222,17855,458037,9776,494699,29000000,30000000,0.458037,0.009776,0.494699
"16",31,8223,207,17865,451717,9002,489628,30000000,31000000,0.451717,0.009002,0.489628
"16",32,8087,186,17506,448606,7783,495886,31000000,32000000,0.448606,0.007783,0.495886
"16",33,8215,275,17533,476790,11430,519004,32000000,33000000,0.47679,0.01143,0.519004
"16",34,8074,286,17254,476680,12027,509156,33000000,34000000,0.47668,0.012027,0.509156
"16",35,7130,260,14921,415514,11233,443049,34000000,35000000,0.415514,0.011233,0.443049
"16",36,2399,48,5268,135004,1798,156448,35000000,36000000,0.135004,0.001798,0.156448
"16",37,0,0,0,0,0,0,36000000,37000000,0,0,0
"16",38,0,0,0,0,0,0,37000000,38000000,0,0,0
"16",39,0,0,0,0,0,0,38000000,39000000,0,0,0
"16",40,0,0,0,0,0,0,39000000,40000000,0,0,0
"16",41,0,0,0,0,0,0,40000000,41000000,0,0,0
"16",42,0,0,0,0,0,0,41000000,42000000,0,0,0
"16",43,0,0,0,0,0,0,42000000,43000000,0,0,0
"16",44,0,0,0,0,0,0,43000000,44000000,0,0,0
"16",45,0,0,0,0,0,0,44000000,45000000,0,0,0
"16",46,0,0,0,0,0,0,45000000,46000000,0,0,0
"16",47,5081,151,10628,302023,6560,312491,46000000,47000000,0.302023,0.00656,0.312491
"16",48,8357,301,17625,478276,13003,513491,47000000,48000000,0.478276,0.013003,0.513491
"16",49,8341,222,17692,456404,9630,496249,48000000,49000000,0.456404,0.00963,0.496249
"16",50,8250,228,17673,451643,9259,496510,49000000,50000000,0.451643,0.009259,0.49651
"16",51,8384,244,17756,462417,10605,504441,50000000,51000000,0.462417,0.010605,0.504441
"16",52,8363,252,17796,465390,10773,504198,51000000,52000000,0.46539,0.010773,0.504198
"16",53,8315,257,17802,470651,12394,510977,52000000,53000000,0.470651,0.012394,0.510977
"16",54,8301,293,17753,482864,12205,517889,53000000,54000000,0.482864,0.012205,0.517889
"16",55,8435,256,17893,460893,12335,503707,54000000,55000000,0.460893,0.012335,0.503707
"16",56,8391,244,17627,456737,10215,499040,55000000,56000000,0.456737,0.010215,0.49904
"16",57,8470,251,17659,466105,11482,499684,56000000,57000000,0.466105,0.011482,0.499684
"16",58,8320,223,17736,452633,9386,494126,57000000,58000000,0.452633,0.009386,0.494126
"16",59,8428,239,17780,465590,9883,501275,58000000,59000000,0.46559,0.009883,0.501275
"16",60,8406,317,17691,491639,14557,522273,59000000,60000000,0.491639,0.014557,0.522273
"16",61,8402,344,17555,504989,17085,528872,60000000,61000000,0.504989,0.017085,0.528872
"16",62,8455,358,17733,514751,16382,537729,61000000,62000000,0.514751,0.016382,0.537729
"16",63,8560,340,17884,509446,14898,532055,62000000,63000000,0.509446,0.014898,0.532055
"16",64,8525,347,17527,515663,15494,533291,63000000,64000000,0.515663,0.015494,0.533291
"16",65,8490,344,17842,502791,15593,528705,64000000,65000000,0.502791,0.015593,0.528705
"16",66,8280,255,17591,463431,15141,503976,65000000,66000000,0.463431,0.015141,0.503976
"16",67,8385,208,17713,455095,8742,499258,66000000,67000000,0.455095,0.008742,0.499258
"16",68,8398,221,17802,467255,9575,499991,67000000,68000000,0.467255,0.009575,0.499991
"16",69,8419,225,18014,458939,9964,499528,68000000,69000000,0.458939,0.009964,0.499528
"16",70,8540,249,18121,477319,10354,508084,69000000,70000000,0.477319,0.010354,0.508084
"16",71,8452,202,18007,465312,8177,500890,70000000,71000000,0.465312,0.008177,0.50089
"16",72,8431,236,17801,464938,10089,504331,71000000,72000000,0.464938,0.010089,0.504331
"16",73,8318,221,17614,461350,9034,500075,72000000,73000000,0.46135,0.009034,0.500075
"16",74,8356,238,17646,454991,10264,492519,73000000,74000000,0.454991,0.010264,0.492519
"16",75,8462,215,17919,470169,11233,502000,74000000,75000000,0.470169,0.011233,0.502
"16",76,8405,251,18012,467175,10472,508279,75000000,76000000,0.467175,0.010472,0.508279
"16",77,8428,336,17562,512056,15837,537605,76000000,77000000,0.512056,0.015837,0.537605
"16",78,8505,276,17840,471888,12391,507877,77000000,78000000,0.471888,0.012391,0.507877
"16",79,8442,238,17826,459652,10341,496603,78000000,79000000,0.459652,0.010341,0.496603
"16",80,8346,244,17890,451711,10467,495050,79000000,80000000,0.451711,0.010467,0.49505
"16",81,8237,262,17456,453074,11890,494993,80000000,81000000,0.453074,0.01189,0.494993
"16",82,8320,222,17670,448760,9289,492826,81000000,82000000,0.44876,0.009289,0.492826
"16",83,8313,236,17653,451108,12150,498112,82000000,83000000,0.451108,0.01215,0.498112
"16",84,8336,241,17689,458256,10819,499957,83000000,84000000,0.458256,0.010819,0.499957
"16",85,8330,226,17838,449167,8939,490095,84000000,85000000,0.449167,0.008939,0.490095
"16",86,8239,208,17711,457242,8238,498092,85000000,86000000,0.457242,0.008238,0.498092
"16",87,8204,208,17359,446145,10129,486451,86000000,87000000,0.446145,0.010129,0.486451
"16",88,8272,230,17806,452476,9499,495881,87000000,88000000,0.452476,0.009499,0.495881
"16",89,7899,181,16628,461120,6920,488054,88000000,89000000,0.46112,0.00692,0.488054
"16",90,8207,195,17668,470624,8971,503113,89000000,90000000,0.470624,0.008971,0.503113
"16",91,2464,79,5339,138885,3384,152490,90000000,90354753,0.138885,0.003384,0.15249
"17",1,7188,150,15743,396598,5904,427911,0,1000000,0.396598,0.005904,0.427911
"17",2,8323,186,17777,452902,7650,489630,1000000,2000000,0.452902,0.00765,0.48963
"17",3,8330,197,17828,452717,8394,491815,2000000,3000000,0.452717,0.008394,0.491815
"17",4,8141,185,17653,445612,7772,495239,3000000,4000000,0.445612,0.007772,0.495239
"17",5,8203,187,17536,445349,7810,479055,4000000,5000000,0.445349,0.00781,0.479055
"17",6,8369,227,17710,451497,9643,492213,5000000,6000000,0.451497,0.009643,0.492213
"17",7,8129,216,17556,434304,9162,480826,6000000,7000000,0.434304,0.009162,0.480826
"17",8,7910,193,17248,421846,7993,466516,7000000,8000000,0.421846,0.007993,0.466516
"17",9,8270,204,17558,450509,8871,486914,8000000,9000000,0.450509,0.008871,0.486914
"17",10,8287,212,17717,444777,10436,490866,9000000,10000000,0.444777,0.010436,0.490866
"17",11,8360,220,17713,456440,9523,496258,10000000,11000000,0.45644,0.009523,0.496258
"17",12,8324,259,17571,456949,11726,495089,11000000,12000000,0.456949,0.011726,0.495089
"17",13,8248,235,17453,457389,12730,501307,12000000,13000000,0.457389,0.01273,0.501307
"17",14,8340,303,17713,475907,17006,515032,13000000,14000000,0.475907,0.017006,0.515032
"17",15,8293,261,17672,463150,11462,505700,14000000,15000000,0.46315,0.011462,0.5057
"17",16,8384,246,17713,463757,9999,501913,15000000,16000000,0.463757,0.009999,0.501913
"17",17,8328,239,17822,465934,10164,502314,16000000,17000000,0.465934,0.010164,0.502314
"17",18,8407,199,17938,468081,7948,506681,17000000,18000000,0.468081,0.007948,0.506681
"17",19,8449,229,17946,470722,9134,502079,18000000,19000000,0.470722,0.009134,0.502079
"17",20,8410,230,17898,460506,9453,499403,19000000,20000000,0.460506,0.009453,0.499403
"17",21,8377,258,17814,475156,11308,508549,20000000,21000000,0.475156,0.011308,0.508549
"17",22,7463,254,15971,431432,10232,465097,21000000,22000000,0.431432,0.010232,0.465097
"17",23,2221,89,4741,135147,4039,147349,22000000,23000000,0.135147,0.004039,0.147349
"17",24,0,0,0,0,0,0,23000000,24000000,0,0,0
"17",25,0,0,0,0,0,0,24000000,25000000,0,0,0
"17",26,6123,171,12898,340288,7049,369906,25000000,26000000,0.340288,0.007049,0.369906
"17",27,8498,260,17931,470828,10859,506732,26000000,27000000,0.470828,0.010859,0.506732
"17",28,8516,230,18022,470129,10436,504818,27000000,28000000,0.470129,0.010436,0.504818
"17",29,8478,308,17629,487079,14667,512912,28000000,29000000,0.487079,0.014667,0.512912
"17",30,8554,297,17950,482117,12059,513489,29000000,30000000,0.482117,0.012059,0.513489
"17",31,8532,251,17964,472544,10433,509446,30000000,31000000,0.472544,0.010433,0.509446
"17",32,8282,219,17698,446275,8800,491513,31000000,32000000,0.446275,0.0088,0.491513
"17",33,8256,205,17490,439967,8565,481719,32000000,33000000,0.439967,0.008565,0.481719
"17",34,8115,252,17802,445531,10880,495595,33000000,34000000,0.445531,0.01088,0.495595
"17",35,8043,243,16966,444235,10516,478354,34000000,35000000,0.444235,0.010516,0.478354
"17",36,8452,252,17781,469181,10734,496762,35000000,36000000,0.469181,0.010734,0.496762
"17",37,8308,256,17555,455786,10989,491459,36000000,37000000,0.455786,0.010989,0.491459
"17",38,8444,260,17911,462074,11613,495688,37000000,38000000,0.462074,0.011613,0.495688
"17",39,8267,263,17733,455303,11724,493875,38000000,39000000,0.455303,0.011724,0.493875
"17",40,8370,245,17670,467679,11112,506831,39000000,40000000,0.467679,0.011112,0.506831
"17",41,8358,240,17850,454427,9873,491135,40000000,41000000,0.454427,0.009873,0.491135
"17",42,8376,206,17883,449051,8668,489510,41000000,42000000,0.449051,0.008668,0.48951
"17",43,8395,246,17847,463289,10965,497714,42000000,43000000,0.463289,0.010965,0.497714
"17",44,8362,238,17904,458630,10712,495106,43000000,44000000,0.45863,0.010712,0.495106
"17",45,8463,287,17883,470027,11611,505697,44000000,45000000,0.470027,0.011611,0.505697
"17",46,8386,233,17639,467471,9255,500705,45000000,46000000,0.467471,0.009255,0.500705
"17",47,8423,253,17867,459318,10754,495372,46000000,47000000,0.459318,0.010754,0.495372
"17",48,8354,238,17801,454370,10388,491625,47000000,48000000,0.45437,0.010388,0.491625
"17",49,8408,235,17707,458646,11685,494471,48000000,49000000,0.458646,0.011685,0.494471
"17",50,8388,245,17777,462581,11154,499856,49000000,50000000,0.462581,0.011154,0.499856
"17",51,8376,320,17796,493535,13989,523432,50000000,51000000,0.493535,0.013989,0.523432
"17",52,8260,341,17429,496304,14997,529648,51000000,52000000,0.496304,0.014997,0.529648
"17",53,8189,290,17710,486199,14111,521249,52000000,53000000,0.486199,0.014111,0.521249
"17",54,8352,276,17705,473913,12441,509829,53000000,54000000,0.473913,0.012441,0.509829
"17",55,8234,243,17638,455179,10701,498323,54000000,55000000,0.455179,0.010701,0.498323
"17",56,8295,187,17928,445276,7429,492912,55000000,56000000,0.445276,0.007429,0.492912
"17",57,8443,247,17883,475012,10515,506358,56000000,57000000,0.475012,0.010515,0.506358
"17",58,8560,314,18132,486889,13571,514719,57000000,58000000,0.486889,0.013571,0.514719
"17",59,8381,274,17862,486400,11347,518694,58000000,59000000,0.4864,0.011347,0.518694
"17",60,8523,279,17837,490798,12120,519091,59000000,60000000,0.490798,0.01212,0.519091
"17",61,8512,285,17996,478657,12696,509892,60000000,61000000,0.478657,0.012696,0.509892
"17",62,8424,250,17677,478828,10242,511212,61000000,62000000,0.478828,0.010242,0.511212
"17",63,8081,235,16984,448168,10360,480072,62000000,63000000,0.448168,0.01036,0.480072
"17",64,8249,279,17756,462354,11905,506509,63000000,64000000,0.462354,0.011905,0.506509
"17",65,8409,225,17699,458818,9740,500033,64000000,65000000,0.458818,0.00974,0.500033
"17",66,8458,282,17965,473113,12123,505389,65000000,66000000,0.473113,0.012123,0.505389
"17",67,8284,267,17886,463530,14206,508481,66000000,67000000,0.46353,0.014206,0.508481
"17",68,8397,318,17704,491110,14185,519430,67000000,68000000,0.49111,0.014185,0.51943
"17",69,8528,346,17714,508981,16817,530602,68000000,69000000,0.508981,0.016817,0.530602
"17",70,8484,301,17676,493089,16858,521551,69000000,70000000,0.493089,0.016858,0.521551
"17",71,8280,242,17700,435698,11364,482904,70000000,71000000,0.435698,0.011364,0.482904
"17",72,8287,214,17673,445788,8972,487336,71000000,72000000,0.445788,0.008972,0.487336
"17",73,8313,173,17560,449027,6836,486712,72000000,73000000,0.449027,0.006836,0.486712
"17",74,8479,204,18128,467634,8144,503044,73000000,74000000,0.467634,0.008144,0.503044
"17",75,8408,250,17882,462330,10652,499622,74000000,75000000,0.46233,0.010652,0.499622
"17",76,8233,194,17678,450412,7758,493114,75000000,76000000,0.450412,0.007758,0.493114
"17",77,8378,226,17937,460455,9531,502509,76000000,77000000,0.460455,0.009531,0.502509
"17",78,7895,195,16667,440270,7963,475626,77000000,78000000,0.44027,0.007963,0.475626
"17",79,8117,192,17578,450335,7723,497879,78000000,79000000,0.450335,0.007723,0.497879
"17",80,8010,211,16974,480089,8528,503475,79000000,80000000,0.480089,0.008528,0.503475
"17",81,8090,186,17471,463588,7460,500941,80000000,81000000,0.463588,0.00746,0.500941
"17",82,1553,31,3560,90941,1239,102008,81000000,81195210,0.090941,0.001239,0.102008
"18",1,8339,258,17436,468395,10724,497632,0,1000000,0.468395,0.010724,0.497632
"18",2,8252,328,17500,491602,16579,526058,1000000,2000000,0.491602,0.016579,0.526058
"18",3,8343,292,17681,487539,12529,519869,2000000,3000000,0.487539,0.012529,0.519869
"18",4,8423,283,17908,477140,11886,509524,3000000,4000000,0.47714,0.011886,0.509524
"18",5,8445,303,17609,487432,12569,521571,4000000,5000000,0.487432,0.012569,0.521571
"18",6,8378,296,17673,478634,14091,517371,5000000,6000000,0.478634,0.014091,0.517371
"18",7,8313,260,17776,475640,10899,513663,6000000,7000000,0.47564,0.010899,0.513663
"18",8,8369,237,17646,471991,10429,506473,7000000,8000000,0.471991,0.010429,0.506473
"18",9,8365,247,17840,472601,10292,508938,8000000,9000000,0.472601,0.010292,0.508938
"18",10,8411,279,17858,477949,11760,517757,9000000,10000000,0.477949,0.01176,0.517757
"18",11,8369,249,17688,471185,10510,508947,10000000,11000000,0.471185,0.01051,0.508947
"18",12,8461,286,17883,473717,12122,515895,11000000,12000000,0.473717,0.012122,0.515895
"18",13,8354,278,17620,477376,11883,511069,12000000,13000000,0.477376,0.011883,0.511069
"18",14,8281,230,17552,456045,9231,501083,13000000,14000000,0.456045,0.009231,0.501083
"18",15,8366,285,17415,495522,13015,522185,14000000,15000000,0.495522,0.013015,0.522185
"18",16,3442,151,7270,212749,6516,224145,15000000,16000000,0.212749,0.006516,0.224145
"18",17,0,0,0,0,0,0,16000000,17000000,0,0,0
"18",18,0,0,0,0,0,0,17000000,18000000,0,0,0
"18",19,4175,154,8709,243266,7058,255485,18000000,19000000,0.243266,0.007058,0.255485
"18",20,8480,266,17860,476879,11274,507695,19000000,20000000,0.476879,0.011274,0.507695
